timestamp,route_short_name,position_longitude,position_latitude,time
2017-05-16 12:51:35.000 -07:00,026,-123.043014526367,49.2287826538086,161
2017-05-16 12:52:07.000 -07:00,026,-123.032165527344,49.2268333435059,162
2017-05-16 12:52:39.000 -07:00,026,-123.032096862793,49.2291679382324,163
2017-05-16 12:54:48.000 -07:00,026,-123.037399291992,49.2321319580078,164
2017-05-16 12:55:52.000 -07:00,026,-123.04133605957,49.2193984985352,165
2017-05-16 12:58:01.000 -07:00,026,-123.045349121094,49.2442169189453,166
2017-05-16 12:59:06.000 -07:00,026,-123.03434753418,49.2161331176758,167
2017-05-16 13:00:11.000 -07:00,026,-123.045349121094,49.2442169189453,168
2017-05-16 13:01:16.000 -07:00,026,-123.025184631348,49.2122497558594,169
2017-05-16 13:02:21.000 -07:00,026,-123.045349121094,49.2442169189453,170
2017-05-16 13:03:26.000 -07:00,026,-123.024085998535,49.2174682617188,171
2017-05-16 13:05:03.000 -07:00,026,-123.045135498047,49.2442169189453,172
2017-05-16 13:05:35.000 -07:00,026,-123.023651123047,49.2207336425781,173
2017-05-16 13:06:07.000 -07:00,026,-123.024749755859,49.2219505310059,174
2017-05-16 13:08:16.000 -07:00,026,-123.048416137695,49.2372512817383,175
2017-05-16 13:08:48.000 -07:00,026,-123.045303344727,49.2361488342285,176
2017-05-16 13:10:57.000 -07:00,026,-123.032165527344,49.2268676757813,177
2017-05-16 13:12:02.000 -07:00,026,-123.032081604004,49.229118347168,178
2017-05-16 13:13:07.000 -07:00,026,-123.037399291992,49.2296981811523,179
2017-05-16 13:15:49.000 -07:00,026,-123.041450500488,49.2193984985352,180
2017-05-16 13:16:54.000 -07:00,026,-123.032981872559,49.2387847900391,181
2017-05-16 13:17:59.000 -07:00,026,-123.045364379883,49.2443008422852,182
2017-05-16 13:18:31.000 -07:00,026,-123.034484863281,49.2162017822266,183
2017-05-16 13:19:03.000 -07:00,026,-123.045364379883,49.2443008422852,184
2017-05-16 13:21:12.000 -07:00,026,-123.029846191406,49.2122993469238,185
2017-05-16 13:21:44.000 -07:00,026,-123.025215148926,49.2121849060059,186
2017-05-16 13:23:53.000 -07:00,026,-123.045364379883,49.2443008422852,187
2017-05-16 13:26:03.000 -07:00,026,-123.029014587402,49.2227516174316,188
2017-05-16 13:27:08.000 -07:00,026,-123.047149658203,49.2393188476563,189
2017-05-16 13:28:13.000 -07:00,026,-123.032333374023,49.2217826843262,190
2017-05-16 13:28:45.000 -07:00,026,-123.032234191895,49.2235679626465,191
2017-05-16 13:29:18.000 -07:00,026,-123.04810333252,49.2372665405273,192
2017-05-16 13:30:23.000 -07:00,026,-123.032119750977,49.2266998291016,193
2017-05-16 13:31:28.000 -07:00,026,-123.043151855469,49.2303504943848,194
2017-05-16 13:32:00.000 -07:00,026,-123.032051086426,49.229118347168,195
2017-05-16 13:33:05.000 -07:00,026,-123.037414550781,49.2318496704102,196
2017-05-16 13:33:37.000 -07:00,026,-123.041069030762,49.2242164611816,197
